Ship-to ID,Visit_Count,Purchase_Count
29376926,53,38
29376926,7,56
29377098,68,3
29377099,66,26
29377099,49,20
29377099,94,3
29377099,52,40
29377480,19,59
29417335,82,12
29417746,38,93
29417746,99,40
29417746,98,79
29417746,20,77
29417746,8,26
29417746,65,59
29418742,84,72
29418742,19,39
29418742,56,94
29418742,70,71
29418742,80,55
29420840,51,7
29420840,7,32
29421153,74,86
29421153,36,12
29421153,29,13
29421153,91,36
29421153,75,37
29421153,92,79
29421153,75,5
29421153,84,32
29422618,51,36
29422618,15,34
29422618,45,49
29422618,20,80
29422618,98,56
29422885,69,96
29422889,22,21
29422889,65,68
29424474,16,65
29424757,54,9
29424757,99,6
29424757,49,99
29424757,26,97
29424757,45,2
29424757,93,73
29424757,83,53
29424757,5,6
29424757,47,39
29424847,18,30
29424847,58,63
29424847,38,15
29424847,3,18
29424847,9,84
29424847,54,16
29424847,60,16
29425266,38,73
29425266,51,73
29425266,82,55
29425266,14,20
29425266,22,72
29425266,58,25
29425266,43,1
29425376,96,90
29425376,78,63
29425376,7,92
29425376,25,0
29425376,28,21
29425376,36,28
29425567,26,81
29425567,75,97
29425567,55,61
29425567,73,36
29425567,7,14
29425567,100,20
29425567,27,55
29425567,19,56
29425567,42,62
29425567,54,54
29425567,21,32
29425567,47,69
29425567,7,0
29425567,71,19
29425567,35,72
29425567,46,67
29425567,72,13
29425567,28,66
29425567,99,68
29425567,88,49
29425567,9,2
29425835,88,86
29425835,39,42
29425835,11,11
29425835,37,58
29425835,82,20
29425835,29,54
29425835,18,63
29425838,51,28
29425839,13,53
29425839,49,74
29425839,32,72
29425839,39,54
29425839,42,1
29425839,36,3
29425839,64,50
29425839,64,44
29426273,66,84
29426273,78,93
29426273,30,11
29426273,2,78
29426273,100,39
29426273,60,99
29426392,37,23
29426429,70,16
29426429,46,2
29426429,81,91
29426429,86,49
29426429,72,25
29426429,47,28
29426429,27,5
29426429,62,43
29426601,72,11
29426601,97,35
29426601,35,69
29426601,59,50
29426601,97,94
29426601,6,55
29426842,13,22
29426842,9,65
29426842,44,18
29426842,34,63
29426910,22,90
29426998,7,63
29426998,71,62
29426998,46,20
29426998,68,63
29426998,21,24
29426998,25,38
29426998,8,28
29427005,26,11
29427005,88,27
29427005,46,89
29427005,70,18
29427005,75,27
29427005,20,5
29427005,95,88
29427005,20,36
29427015,82,71
29427015,50,43
29427213,78,76
29427213,82,52
29427213,15,74
29427213,43,21
29427213,28,57
29427213,40,29
29427213,10,23
29427213,36,28
29427213,53,57
29427213,86,16
29427213,7,6
29427213,61,87
29427213,22,92
29427213,91,24
29427213,31,33
29427213,90,24
29427213,46,51
29427213,1,36
29427213,70,85
29427213,62,10
29427213,36,78
29427213,3,40
29427213,49,27
29427976,48,11
29427976,93,31
29428038,13,46
29428038,24,54
29428110,88,45
29428110,33,71
29428110,45,66
29428110,54,58
29428110,2,54
29428110,9,63
29428110,92,82
29428290,69,52
29428290,61,12
29428516,24,40
29428718,84,31
29428718,98,83
29428718,24,26
29428718,60,51
29428718,47,61
29428718,35,44
29428718,14,52
29428718,64,66
29429113,70,52
29429113,89,92
29429113,41,48
29429113,13,20
29429113,10,48
29429113,76,85
29429113,16,48
29429438,5,41
29429438,99,51
29429438,6,86
29429438,52,100
29429438,78,38
29429438,40,31
29429438,66,23
29429538,18,8
29429538,78,95
29429538,80,23
29429538,55,87
29429538,42,64
29429538,13,17
29429538,76,43
29429538,2,55
29429538,55,80
29429538,84,88
29429538,85,26
29429538,34,19
29430051,25,71
29430051,24,0
29430051,91,53
29430051,29,32
29430051,32,1
29430051,93,71
29430051,83,3
29430051,86,23
29430051,58,27
29430051,60,84
29430051,70,9
29430051,36,23
29430162,29,70
29430162,2,99
29430162,66,85
29430162,52,38
29430408,18,35
29430408,81,18
29430408,24,26
29430408,53,20
29430408,54,38
29430408,53,88
29430613,75,47
29430739,99,49
29430739,30,86
29430739,29,76
29430739,94,65
29430739,9,82
29430739,27,88
29430917,41,6
29430917,96,64
29430917,33,6
29430917,9,4
29431015,15,26
29431015,53,21
29431015,10,45
29431015,22,30
29431015,18,51
29433061,91,2
29433061,15,77
29433061,81,86
29433061,86,42
29433192,49,1
29433192,3,100
29433192,65,14
29433192,9,38
29433192,22,5
29433192,20,37
29433192,10,46
29433192,74,74
29433192,2,54
29433192,25,69
29433192,7,22
29433192,53,44
29433192,22,61
29433192,21,5
29433192,86,38
29433203,2,63
29433203,84,40
29433203,84,64
29433203,18,15
29433552,82,54
29433552,72,26
29433552,47,47
29433552,52,40
29433552,59,96
29433552,50,74
29433552,79,54
29433552,28,24
29433552,35,94
29433552,87,47
29433552,13,73
29433552,65,100
29433552,17,16
29433552,10,53
29433552,55,0
29437390,11,98
29437390,59,86
29443474,48,32
29443571,15,70
29443571,52,49
29443858,83,51
29443858,39,31
29443858,50,26
29443858,34,46
29443858,16,91
29443858,40,34
29443858,44,93
29443858,47,43
29443858,96,1
29443858,99,1
29443899,17,78
29443899,99,89
29443899,68,30
29443899,77,52
29443899,85,4
29443899,2,79
29444131,13,11
29444131,37,76
29444131,89,68
29444131,53,17
29444131,36,12
29444131,46,69
29444131,100,9
29444131,80,71
29444141,68,50
29444141,20,8
29444141,63,42
29444141,11,5
29444141,61,76
29444141,94,13
29444141,10,4
29444141,62,32
29444141,93,48
29444141,92,85
29444141,87,58
29444141,84,90
29444141,68,82
29444141,28,88
29444141,9,59
29444431,43,48
29444536,84,1
29444536,2,2
29444536,57,67
29444536,24,29
29444536,86,92
29444536,7,50
29444536,40,85
29444536,6,40
29444536,39,54
29444536,45,1
29444536,79,6
29444536,61,67
29445499,60,45
29445499,5,25
29445547,5,13
29445547,58,20
29445547,3,0
29445547,96,13
29445683,47,100
29445683,99,3
29445683,21,73
29445703,44,34
29445703,84,58
29445789,42,88
29445789,84,98
29445789,99,1
29445789,9,60
29445789,33,69
29445789,54,34
29445789,9,10
29445803,34,58
29445803,42,92
29445923,10,66
29445923,68,11
29445923,48,47
29445923,8,53
29445923,65,2
29445923,56,73
29445998,70,4
29445998,79,11
29445998,59,22
29445998,59,22
29445998,92,76
29445998,79,81
29445998,13,72
29446081,51,11
29446081,16,71
29446081,16,79
29446081,29,0
29446081,1,9
29446081,35,96
29446081,23,29
29446081,16,34
29452940,74,19
29452940,55,25
29466246,76,50
29478060,61,53
29478995,77,5
29478995,28,96
29479096,66,31
29479097,100,88
29479097,88,40
29479097,22,15
29479097,36,39
29479099,24,51
29479099,70,24
29479100,70,36
29479101,27,83
29479101,60,50
29479103,3,49
29479103,13,69
29479103,88,81
29479104,20,7
29479104,20,25
29479108,52,10
29479108,15,38
29479108,37,49
29479109,17,41
29479109,86,22
29479109,79,44
29479109,44,64
29479171,52,19
29479171,33,46
29479269,33,36
29479269,91,53
29485820,23,95
29485820,11,27
29485820,12,1
29485820,37,55
29485820,86,23
29485820,25,27
29485820,3,35
29485820,29,23
29485820,63,24
29485820,58,7
29485820,42,48
29485820,9,30
29485820,34,71
29485820,19,99
29485820,75,37
29485820,59,97
29485820,78,31
29485820,42,15
29485820,41,6
29485820,42,19
29485820,80,10
29485820,64,77
29485820,10,5
29485820,57,19
29518507,70,47
29518507,67,27
29518507,13,40
29518507,32,12
29518507,30,5
29518507,48,5
29533683,3,73
29533683,62,76
29533683,33,78
29533683,10,57
29533683,21,60
29533683,17,31
29533683,12,70
29533683,22,78
29533683,68,5
29537256,62,14
29537256,53,40
29537256,92,57
29537256,99,53
29537256,68,47
29537256,79,69
29537256,57,15
29537256,8,13
29537256,39,52
29537256,79,71
29538224,81,74
29538224,18,54
29538224,10,44
29538224,15,44
29538275,33,6
29538275,44,99
29538308,68,74
29538308,12,64
29538308,39,77
29538308,9,89
29538308,7,23
29538308,41,67
29538308,57,73
29538308,19,2
29538308,79,63
29538308,43,10
29539270,75,91
29539270,57,8
29539270,41,8
29539270,36,58
29539270,68,50
29539270,54,62
29539333,37,99
29539333,88,31
29539333,87,79
29539333,57,81
29539333,1,47
29539333,70,30
29540079,34,20
29540079,85,43
29540079,23,8
29540079,7,50
29540079,20,97
29540079,73,39
29540079,47,46
29540079,76,67
29540079,83,79
29540079,68,20
29540079,92,74
29540095,39,44
29540095,50,77
29540095,48,100
29540095,49,17
29540095,19,6
29540095,44,46
29540095,71,75
29540095,74,6
29540132,56,53
29540132,25,4
29540161,23,86
29540161,92,69
29540336,98,58
29540336,73,95
29540336,63,0
29540336,4,88
29540336,92,90
29540336,75,29
29540336,3,44
29540336,26,19
29540336,46,18
29540336,85,66
29540336,67,84
29540336,86,19
29540336,87,29
29540336,35,97
29540336,62,15
29540336,13,65
29540336,92,92
29540336,68,90
29540336,34,69
29540336,16,42
29540336,36,24
29540339,98,33
29540339,45,69
29540339,2,8
29540339,33,40
29540339,55,45
29540370,2,9
29540370,41,12
29540370,23,7
29540370,11,51
29540370,9,60
29540370,27,57
29540423,3,84
29545600,22,93
29545600,35,50
29546103,66,67
29546103,10,98
29546104,40,49
29546104,65,93
29546104,80,17
29546104,24,84
29546148,74,57
29546148,58,23
29546148,95,54
29546148,85,94
29546148,99,47
29546148,21,37
29546148,82,21
29546155,52,71
29546155,23,41
29546155,75,87
29546155,60,0
29546155,85,37
29546155,100,15
29546155,97,19
29546155,95,71
29546155,72,73
29546155,51,5
29546167,80,72
29546167,28,15
29547247,36,55
29547735,74,7
29550179,12,52
29550179,40,88
29550179,75,62
29550368,77,7
29550368,85,8
29550368,26,14
29550368,79,100
29550368,67,15
29550554,45,65
29550554,58,77
29550554,10,49
29550642,16,90
29550642,93,38
29550642,28,78
29550642,68,94
29550642,37,3
29550671,79,57
29550672,65,45
29550672,83,2
29550672,98,69
29550672,49,1
29550672,72,5
29550672,19,7
29550672,81,13
29550672,41,25
29550672,57,31
29550672,66,66
29550672,73,75
29550672,23,39
29550672,81,96
29550672,5,44
29550672,23,88
29550672,99,88
29550720,1,12
29550720,34,93
29550720,87,95
29550720,54,76
29550720,43,50
29550720,98,75
29550720,45,20
29550720,86,51
29550720,72,43
29550720,38,37
29550973,18,66
29550973,87,23
29550973,83,93
29550973,14,97
29550973,3,65
29550973,81,93
29551149,12,93
29551149,77,15
29551149,70,24
29551149,5,13
29551149,16,64
29551149,42,53
29551149,49,3
29551149,67,4
29551149,93,38
29553811,85,72
29553811,72,83
29553811,18,64
29553821,5,91
29553821,29,42
29554174,71,7
29554174,77,70
29554174,23,44
29554174,75,55
29554174,37,70
29554174,50,57
29554174,59,16
29554228,84,24
29554228,7,10
29554228,35,81
29554250,38,23
29554250,68,17
29554250,90,79
29554250,70,87
29554250,51,37
29554250,34,77
29554250,30,51
29554250,10,30
29554250,80,96
29554250,39,75
29554293,80,80
29554305,41,20
29554305,17,34
29554305,55,18
29554305,43,92
29556829,57,95
29556829,63,62
29556829,87,33
29556829,84,88
29556829,47,52
29556840,99,37
29556840,83,55
29556934,50,30
29556934,16,16
29556934,100,1
29556941,60,22
29556941,83,89
29556989,22,62
29556989,75,97
29556989,16,71
29557100,18,30
29557100,66,73
29557100,81,48
29557100,96,29
29557100,79,24
29557100,2,74
29562974,10,40
29562974,77,89
29562974,19,65
29562974,11,4
29562974,36,10
29563258,94,26
29563258,6,44
29563259,84,73
29563259,28,70
29563259,62,77
29563259,35,91
29563279,89,46
29563279,34,74
29563279,2,84
29563279,26,55
29563279,89,35
29563279,22,22
29563279,86,83
29563279,83,30
29563290,78,0
29563290,80,61
29563290,67,79
29563290,79,7
29563571,68,92
29563571,35,100
29563571,76,62
29563687,52,57
29563687,78,78
29563687,29,9
29563687,23,22
29563687,45,11
29563687,77,91
29563689,42,41
29563689,37,93
29563689,13,10
29563689,85,98
29563689,40,1
29563689,58,27
29563689,53,4
29563689,64,52
29563690,100,15
29563690,20,66
29563690,57,25
29563690,28,21
29563690,42,87
29563690,93,4
29563690,80,23
29563690,88,45
29563690,9,52
29563707,59,92
29563707,62,22
29563707,77,88
29563707,97,64
29563707,30,95
29563707,1,77
29563707,78,35
29563707,60,88
29563707,55,66
29563707,18,63
29563707,70,24
29563707,9,63
29563900,86,77
29563900,44,67
29563900,71,78
29563900,62,31
29563900,2,78
29563900,86,50
29563900,81,17
29563900,77,89
29563900,97,86
29563900,75,3
29563900,3,55
29563900,68,29
29563900,27,19
29563900,70,24
29564023,6,37
29564023,91,85
29566626,26,99
29566626,31,83
29566626,12,20
29566626,41,81
29566626,32,18
29566626,98,19
29566626,88,84
29566626,41,74
29566626,80,70
29566626,12,52
29566626,74,18
29566905,73,41
29566905,84,75
29566905,48,93
29566905,1,68
29566967,39,70
29567085,83,0
29567085,56,12
29567085,93,79
29567085,84,98
29567085,23,10
29567085,86,6
29567085,65,5
29567085,10,97
29567085,81,65
29567085,95,58
29567085,65,35
29567268,9,86
29567268,77,2
29567268,59,60
29567268,83,79
29567268,79,100
29567268,31,4
29567268,10,69
29567746,14,15
29567746,86,42
29567746,65,72
29567746,53,26
29567810,4,11
29567810,60,36
29567810,53,64
29567810,51,25
29567810,4,41
29567810,72,1
29567810,88,97
29567810,71,95
29567810,40,2
29567810,40,69
29567810,53,51
29567810,26,61
29567810,46,3
29567810,70,13
29567810,44,92
29567810,14,8
29567810,93,5
29567810,23,81
29567812,47,57
29567812,58,68
29567812,95,59
29567812,82,17
29567812,42,62
29567812,28,56
29567812,66,36
29567812,93,36
29567812,29,69
29567812,80,35
29567812,6,72
29567812,97,68
29567812,36,50
29567812,93,23
29567812,92,56
29567812,12,75
29567812,16,94
29567812,86,20
29567812,94,96
29568741,72,68
29571891,66,29
29571936,83,35
29571936,87,40
29571936,52,16
29571936,66,92
29571936,91,42
29571936,34,68
29572142,13,35
29572142,60,78
29572142,53,94
29572142,83,5
29572367,27,86
29572367,69,83
29572367,77,63
29572367,91,66
29572662,39,86
29572662,51,15
29572662,37,26
29572662,42,5
29572662,22,66
29572662,84,38
29572662,75,63
29572721,28,44
29572953,68,81
29572953,59,6
29572953,5,3
29572953,81,79
29572953,81,86
29572953,94,64
29572953,32,50
29572953,19,51
29572953,68,40
29572953,1,30
29572953,90,44
29572953,89,44
29573006,9,89
29573006,71,56
29573006,33,100
29573006,2,56
29573011,73,24
29573011,7,8
29573011,4,8
29573011,37,59
29573250,63,92
29573250,44,81
29573250,6,30
29573250,73,84
29573250,8,53
29573250,24,87
29573250,60,14
29573250,44,89
29573251,78,38
29573301,96,56
29573301,56,29
29573301,13,50
29573301,79,51
29573301,37,72
29573301,49,9
29573301,74,29
29573301,90,68
29573301,76,99
29573301,98,17
29573301,81,81
29573301,51,57
29573301,80,45
29573301,54,53
29573301,53,26
29573360,100,49
29573360,92,89
29573360,2,10
29573360,65,95
29573360,55,77
29573360,68,71
29573360,52,41
29573428,63,97
29573428,59,89
29573428,37,44
29573428,45,5
29573428,21,20
29573428,65,32
29573428,96,87
29573428,66,6
29573428,96,10
29573428,71,70
29573428,99,62
29573428,19,69
29573544,89,12
29573713,3,38
29573713,88,86
29573713,84,41
29573713,87,91
29573713,75,37
29573713,10,27
29573713,21,86
29573713,87,49
29573713,82,66
29573721,45,19
29573721,57,70
29573721,58,83
29573721,41,66
29573886,16,16
29573886,20,67
29573886,47,83
29573886,15,35
29573886,58,98
29573886,73,50
29573886,97,92
29573886,59,82
29573887,1,71
29573887,48,6
29573887,87,16
29573887,22,10
29573887,34,80
29573887,85,65
29573936,67,12
29573965,95,50
29573985,1,25
29573985,41,52
29573985,55,89
29573985,24,60
29574312,22,56
29574628,43,71
29574628,34,59
29575093,87,84
29575093,48,96
29575093,15,14
29575093,87,83
29575093,21,25
29575153,51,47
29575153,76,75
29575153,7,71
29575153,2,27
29575153,28,52
29576199,54,61
29576199,81,85
29576199,77,8
29576199,7,40
29576199,8,9
29576201,87,72
29576201,18,73
29576201,36,17
29576201,18,35
29576210,9,81
29576210,76,50
29576210,4,10
29577289,60,74
29577289,7,49
29577289,96,51
29578884,60,74
29578884,56,47
29578884,78,31
29578884,98,95
29578983,3,80
29578983,62,80
29578983,76,9
29578983,93,97
29578983,27,98
29578983,96,50
29578983,44,21
29578983,46,31
29578983,11,86
29578983,97,97
29578983,56,2
29578983,46,87
29578983,25,35
29578983,73,29
29578983,96,96
29578983,19,73
29578983,36,55
29578983,43,9
29578983,65,98
29579791,65,65
29580021,52,52
29580021,47,87
29580021,8,91
29580036,97,33
29580036,55,25
29580063,16,99
29580085,58,89
29580085,98,99
29580085,75,12
29580085,41,1
29580085,79,26
29580085,61,63
29580085,78,9
29580085,56,49
29580085,25,29
29580085,21,96
29580085,14,13
29580085,67,77
29580085,61,1
29580515,93,4
29580515,63,93
29580515,82,54
29580515,76,95
29580525,93,57
29580525,97,76
29580525,54,2
29580525,17,7
29580525,87,15
29580525,52,65
29580525,59,60
29580525,43,29
29580525,60,71
29580534,77,17
29580534,22,95
29580534,45,52
29580534,48,35
29580534,59,13
29580534,56,6
29580575,41,65
29580575,32,47
29580575,69,50
29580575,38,30
29581075,62,26
29581075,44,18
29581075,26,0
29581078,90,72
29581078,93,7
29581078,46,10
29581078,77,86
29581078,80,38
29581078,96,82
29581078,30,57
29581078,80,24
29581078,84,26
29581572,92,69
29581676,85,60
29581676,31,72
29581676,96,61
29581676,90,57
29581676,16,15
29581676,34,55
29582097,27,52
29582097,59,45
29582097,25,48
29582097,69,83
29582097,78,74
29582265,19,60
29582265,13,99
29582265,69,64
29582265,81,21
29582265,45,43
29582265,54,25
29582265,43,64
29582265,8,70
29582265,75,61
29582265,21,24
29582265,16,21
29582265,49,45
29582265,2,42
29582265,37,16
29582265,64,70
29582321,91,4
29582321,98,1
29582321,14,100
29582321,21,10
29582321,26,88
29582321,18,3
29582321,98,67
29582321,71,60
29582321,52,73
29582321,75,3
29582321,7,11
29582321,39,2
29582323,85,82
29582323,60,28
29582323,24,33
29582323,16,23
29582323,73,87
29582323,46,10
29582323,30,61
29582325,51,2
29582325,86,5
29582325,57,0
29582325,11,40
29582325,82,18
29582325,60,9
29582325,25,13
29582326,76,60
29582326,80,48
29582326,87,83
29582326,63,74
29582326,75,78
29582327,5,16
29582327,43,86
29582327,72,44
29582327,78,77
29582329,50,62
29582329,38,14
29582330,53,31
29582330,90,27
29582330,5,82
29582330,67,20
29582330,98,51
29582330,85,43
29582330,35,46
29582344,22,60
29582344,48,6
29582344,94,73
29582344,1,47
29582344,4,37
29582344,75,24
29582344,88,87
29582344,48,32
29582362,13,98
29582362,98,61
29583658,62,11
29583658,18,73
29583658,18,34
29583773,7,74
29588448,44,92
29588448,92,100
29588448,8,34
29588448,77,56
29588448,46,60
29588448,8,25
29588448,97,51
29588448,79,47
29588448,74,15
29588448,2,47
29588448,28,61
29588448,50,19
29588693,6,9
29588693,85,39
29588693,89,20
29588693,24,77
29588693,82,35
29588693,66,96
29588693,54,45
29588693,3,89
29588693,46,0
29588693,11,75
29588693,18,45
29588695,43,20
29588695,98,1
29588695,47,81
29588695,45,51
29588695,48,64
29588695,54,27
29588695,67,50
29588695,82,82
29588695,93,33
29588695,19,25
29588695,27,90
29588695,28,93
29588695,78,49
29588695,57,16
29588695,29,78
29588695,100,13
29588695,58,54
29588695,76,80
29588716,73,7
29588716,93,67
29588716,11,41
29588716,93,39
29588716,6,27
29588716,78,36
29588754,58,26
29588754,55,17
29588763,45,12
29588763,85,60
29588792,16,43
29588792,59,65
29588792,33,63
29588801,23,34
29588801,85,18
29588801,61,75
29588801,17,30
29588801,23,43
29588801,45,47
29588801,22,13
29588801,40,78
29588801,4,54
29588801,7,71
29588801,100,8
29588801,68,5
29588801,51,52
29588801,2,43
29588801,15,51
29588801,76,8
29588803,2,81
29588803,6,48
29588803,67,95
29588803,44,60
29590661,16,35
29590661,16,89
29590661,84,69
29590661,45,68
29590661,18,50
29590661,78,6
29590661,35,100
29590661,51,93
29590661,74,73
29594013,6,43
29594013,80,38
29594013,31,47
29594013,79,60
29594013,45,38
29594013,26,35
29594013,14,36
29594013,78,15
29595361,43,79
29595361,29,77
29595361,14,38
29595362,5,16
29595362,65,10
29595362,14,72
29595519,49,52
29595519,29,98
29595519,93,26
29595519,4,48
29595519,30,22
29595519,6,31
29595519,96,8
29596612,50,61
29596612,79,41
29596612,85,90
29596612,28,96
29596855,98,16
29596855,32,64
29596855,49,47
29596855,92,12
29596855,53,78
29596855,20,35
29596855,26,73
29596855,17,30
29596855,45,18
29597002,14,23
29597002,92,10
29597002,42,90
29597002,44,47
29597002,73,35
29597002,16,86
29597002,4,49
29597002,55,54
29597002,57,73
29597002,45,47
29597002,85,67
29597002,80,79
29597002,76,8
29597002,74,62
29597002,45,56
29597377,67,93
29597377,100,22
29597377,97,63
29597377,75,38
29597377,61,18
29597377,35,93
29597377,33,58
29597377,51,88
29597377,82,42
29597377,65,3
29597377,25,30
29597377,58,46
29597377,58,60
29597377,9,51
29597377,91,46
29597439,3,6
29597439,87,98
29597439,40,52
29597466,65,63
29597466,65,6
29597466,83,87
29597466,11,13
29597466,48,38
29597466,22,54
29597466,23,82
29597489,15,56
29597489,82,27
29597489,43,34
29597489,20,44
29597491,75,58
29597491,40,92
29597491,44,60
29597491,51,29
29597491,2,88
29597491,7,29
29597491,47,52
29597491,94,17
29597491,100,92
29597763,66,91
29597763,25,100
29597763,65,41
29597763,87,44
29597790,22,75
29597790,31,77
29597790,94,63
29597790,75,87
29597790,97,74
29597790,90,95
29597790,12,71
29598018,99,23
29598018,54,95
29598018,15,76
29598070,44,55
29598070,43,64
29598070,89,98
29598070,33,62
29598070,8,53
29598070,19,3
29598070,86,57
29598070,78,7
29598070,85,56
29598070,25,13
29598070,14,63
29598070,57,42
29598070,14,78
29598070,83,23
29598070,74,27
29598070,18,57
29598070,92,17
29598070,25,49
29598087,81,13
29598087,78,38
29598087,38,83
29598087,80,34
29598087,42,75
29598087,77,37
29598087,54,65
29598087,9,75
29598087,62,69
29598087,69,83
29598087,80,69
29598087,44,91
29598234,34,13
29598234,99,7
29598234,30,61
29598234,90,15
29598234,55,78
29598234,14,47
29598234,28,18
29598234,92,91
29598234,50,59
29598234,96,15
29598234,73,45
29598467,11,88
29598467,95,35
29598467,54,88
29598467,43,68
29598467,18,63
29598467,35,19
29598467,91,28
29598467,3,55
29598955,22,46
29598955,50,30
29598955,27,44
29598955,12,57
29598955,55,21
29598955,17,27
29598955,93,73
29598955,52,59
29598955,94,61
29598955,27,13
29598955,66,64
29598955,86,52
29599267,37,0
29599267,51,9
29599267,55,24
29599267,94,51
29599267,22,29
29599267,73,88
29599267,94,50
29599267,73,34
29599267,12,84
29599267,33,92
29599267,93,22
29599267,32,49
29599267,1,94
29599267,61,9
29599267,99,38
29599267,18,28
29599489,74,50
29599489,16,57
29599489,54,98
29599489,54,0
29599489,71,27
29599489,72,7
29599521,42,75
29599521,80,13
29599521,26,8
29599521,37,62
29601153,9,39
29601153,80,1
29601153,3,67
29601153,18,16
29601153,81,70
29601153,34,57
29601153,24,21
29601153,51,46
29601153,9,47
29601218,47,10
29601218,95,74
29601218,2,84
29601218,88,73
29601218,58,99
29601218,10,50
29601218,73,27
29601252,70,66
29601252,58,26
29601262,85,73
29601365,46,95
29601367,57,1
29601663,1,58
29601663,53,7
29601663,83,72
29601663,13,16
29601663,2,10
29601663,36,13
29601663,26,70
29601754,4,22
29601754,39,58
29601754,46,20
29601754,2,69
29602961,86,47
29602961,53,57
29602961,64,87
29602961,84,55
29602961,68,43
29602961,76,12
29602961,48,11
29602961,3,63
29602961,83,12
29604757,24,84
29604757,25,37
29604757,3,23
29604757,24,0
29604757,51,43
29604757,21,58
29604757,26,93
29604757,79,59
29604757,37,76
29604827,4,61
29604827,78,68
29604827,65,99
29604827,74,50
29604827,47,85
29604827,83,15
29604827,46,6
29604827,20,27
29604827,20,9
29604827,53,67
29604891,76,25
29604891,85,55
29604891,4,90
29604891,39,25
29604891,43,36
29604891,56,50
29604891,58,80
29604891,9,95
29604891,96,87
29604891,95,95
29604891,97,30
29604891,6,63
29604891,46,94
29604891,12,77
29604891,31,14
29604891,63,54
29604891,11,23
29604891,28,8
29604891,17,30
29604891,99,17
29604891,4,36
29605097,27,55
29605097,98,59
29605097,35,55
29605097,54,61
29605097,9,99
29605097,32,91
29605097,95,72
29605097,88,51
29605097,76,98
29605124,52,54
29605124,87,58
29605124,35,88
29605124,32,39
29605124,78,78
29605124,64,36
29605124,28,57
29605124,47,72
29605124,10,82
29605242,55,6
29605528,88,11
29605528,54,14
29605528,50,87
29605528,84,30
29605528,12,31
29605528,7,82
29605528,55,80
29605528,47,48
29605528,5,14
29606533,53,13
29606533,100,85
29606533,80,68
29606533,43,13
29606533,78,56
29606587,12,61
29606587,17,40
29606587,49,70
29606587,20,55
29606587,48,0
29606587,38,46
29606605,41,39
29606605,69,96
29606605,8,37
29606605,17,92
29606605,1,20
29606605,34,83
29606605,100,71
29606605,62,98
29606605,26,7
29606605,1,43
29606697,83,35
29606697,47,37
29606697,41,35
29606697,78,10
29607230,85,79
29607230,86,93
29607230,66,63
29607286,84,64
29607286,59,94
29607286,96,56
29607286,65,43
29607286,65,35
29607286,25,58
29607286,54,94
29607286,12,7
29607286,80,49
29608740,86,7
29608740,72,51
29608740,61,93
29608740,33,33
29608740,7,86
29608740,88,44
29608740,25,64
29609761,95,17
29609761,70,77
29609761,59,99
29609761,87,0
29609761,47,3
29609761,63,94
29609761,22,66
29609761,83,100
29609836,50,45
29609836,38,87
29609836,49,72
29609836,25,26
29609836,48,30
29610336,56,84
29610336,70,68
29610336,84,27
29610336,98,91
29610336,62,69
29610336,72,87
29610336,98,12
29610336,11,69
29611185,97,23
29611185,21,93
29611185,93,88
29611185,51,10
29611185,9,87
29611185,93,3
29611185,43,61
29611185,64,68
29611185,30,14
29611185,86,88
29611185,26,3
29611185,19,2
29611185,37,17
29611185,84,49
29611194,86,78
29611194,2,69
29611194,91,24
29611194,89,75
29611194,34,68
29611194,18,51
29611194,27,63
29614817,15,74
29614817,25,2
29614817,58,48
29614817,3,26
29614817,67,0
29614817,6,7
29615002,56,4
29615858,37,10
29615858,59,94
29615858,5,33
29615858,41,10
29615858,76,74
29620461,93,70
29620461,12,35
29620947,40,10
29620947,45,12
29620947,57,41
29620947,45,97
29620947,25,0
29620947,51,78
29620947,31,54
29620947,85,85
29620947,18,23
29620947,68,8
29622423,48,1
29622423,44,26
29622423,31,16
29622423,48,22
29624744,8,11
29624744,76,49
29624744,88,5
29624744,51,88
29624744,82,51
29624744,43,12
29624744,93,62
29624744,52,73
29626401,16,94
29626401,94,0
29626401,33,74
29626401,14,59
29626401,82,2
29626401,50,93
29626401,12,7
29626401,43,42
29628251,51,32
29628251,100,63
29628251,58,89
29628251,92,74
29628251,53,84
29628251,18,75
29628251,74,63
29628251,87,93
29628251,60,61
29628251,48,70
29628251,94,6
29628293,67,2
29628293,58,91
29628293,74,15
29628293,20,40
29628293,99,73
29628293,16,80
29628293,36,42
29628293,44,82
29628293,45,100
29628293,2,73
29628344,38,29
29628344,2,73
29628344,51,38
29628344,83,22
29628344,87,12
29628344,6,59
29628344,3,2
29628344,96,90
29629665,2,27
29629665,11,84
29629665,78,62
29629665,7,70
29629665,80,40
29629665,1,87
29629720,70,69
29629720,50,75
29629720,19,93
29629720,47,54
29629720,70,83
29629720,92,83
29629720,61,74
29629720,26,55
29629720,99,58
29629720,70,58
29629720,42,58
29629720,98,95
29629720,83,76
29629720,74,23
29629720,31,84
29629720,67,28
29629720,39,51
29629720,98,11
29629720,76,56
29629720,8,57
29629720,47,96
29629720,53,96
29629720,62,89
29629720,25,94
29629720,89,13
29629720,72,36
29629720,40,28
29629720,34,48
29629720,76,68
29629720,97,8
29629720,90,24
29629720,73,21
29629720,18,73
29629720,75,62
29629720,60,89
29629720,17,12
29629720,2,74
29629720,12,59
29629720,83,52
29629720,100,88
29629720,11,76
29629800,69,96
